id,transaction_date,authorization_time,amount,currency,merchant_id,network_merchant_name,subcategory_id
ace1f053ecaa31a8128042d2ecf0edf5,2019-07-25,2019-07-25T06:18:03.000Z,434,EUR,6c4fd8dc-ed1f-453e-ac69-932aad7502a3,Lidl Espoo Mikkela,4c729494-0519-4d5e-b25d-a794e139cce8
c71633d5e23cc65f7b722f078b3962d5,2019-07-25,2019-07-25T14:59:59.000Z,12919,SEK,ica,ICA NARA KUSTEN,4c729494-0519-4d5e-b25d-a794e139cce8
c2a6b5cc5e850bdeebddb6cb111b6d0a,2019-07-25,2019-07-25T11:25:19.000Z,14472,SEK,582df2ea-5ad7-4ed3-901f-66eed1f8baf4,HEMKÖP TORSPLAN STOCKH,4c729494-0519-4d5e-b25d-a794e139cce8
0a8beba9621a4a1966526818df14b6d8,2019-07-25,,7900,SEK,ahlens,AHLENS City Malmoe,85d6556d-929a-4758-9ef7-c776383bc9fe
c90b6f5d0977681a332404de151e3208,2019-07-25,,7800,SEK,,RESTAURANG HUGO,2fda440b-f219-4b7d-9dda-76090ec94398
b8e4d31824f0412f96b5a950f1f58dba,2019-07-25,2019-07-25T19:20:50.000Z,823,EUR,93a0c2ea-04fa-4544-8b39-3e857c511e6f,Alepa Vuosaari,5630da00-60fb-4dd6-a915-fa6e5b085919
766864f7d8d85a3b12968ff5528ad6d9,2019-07-25,2019-07-25T14:16:50.000Z,672,EUR,de5216dd-de43-47f6-85fb-328e6ae16f8d,S market Heinävesi,4c729494-0519-4d5e-b25d-a794e139cce8
0773be9452fab5ecbc24483db7d45f20,2019-07-25,2019-07-25T09:11:11.000Z,49900,SEK,ea22d5a5-8209-4f55-9104-8024bd679691,777 DRESSMANN VIMMERBY,2a03c5b7-c451-4e0b-9a60-018a2adb6776
2d52bb80294080ef6ca9f5c3c3ee30ce,2019-07-25,,630,EUR,,RENFE,5bf15942-a3ac-4a31-95b4-36fb72bde164
2d211b096c4c2211bf1988e068e55ffb,2019-07-25,,89890,SEK,8722a18f-09ff-4fc4-9620-d3a05c5dfc0d,BILTEMA SWEDEN NORRTEL,85d6556d-929a-4758-9ef7-c776383bc9fe
aaf2a42291fe4d000ab70f95d354160d,2019-07-25,2019-07-25T12:04:19.000Z,5500,SEK,okq8,OKQ8,1c680d8b-3f77-42a1-b0a0-587ae3b60945
6e83d35cc27446e367d2fec85eb3ca12,2019-07-25,2019-07-25T13:42:05.000Z,5500,SEK,,LIM*RIDE COST,dd1f4e5d-da76-424c-8d06-535803c3d7bd
91d5d3a8917842e6737ee0bbea411b4d,2019-07-25,2019-07-25T13:50:50.000Z,6995,SEK,hemkop,HEMKOP LINKOPING LUCUL,4c729494-0519-4d5e-b25d-a794e139cce8
344ab519a17923e876e50e913194e256,2019-07-25,,23950,SEK,a781692f-ae71-4c19-ac05-f6b10d6a7290,OOB BACKAPLAN 16,85d6556d-929a-4758-9ef7-c776383bc9fe
e1e7f1850866b4e94f8ddebf3b98af71,2019-07-25,2019-07-25T09:57:57.000Z,13900,SEK,okq8,OKQ8,1c680d8b-3f77-42a1-b0a0-587ae3b60945
d875e897591a0fa3d69d09cdda48d3de,2019-07-25,2019-07-25T14:12:17.000Z,7345,SEK,coop,COOP RISANGEN,4c729494-0519-4d5e-b25d-a794e139cce8
5c87abffbff2ce0785182a764b69959c,2019-07-25,2019-07-25T10:19:07.000Z,13000,SEK,008f7bb3-adb1-4dc8-b4c6-8cf62a613d03,ERIKSDALSBADET,1c9364fa-d4d5-4538-97ad-9fd2ba48bcd8
8a5325a7cd056702e4d04eab3df60204,2019-07-25,2019-07-25T12:01:01.000Z,390000,SEK,f2629510-9462-4c41-bd48-cb988bac8f80,WWW.VIKINGLINE.SE,c90fde08-866d-4ef8-91bf-9928e10eff53
958f8ca70e94255efa3b9a77618691af,2019-07-25,2019-07-25T12:15:15.000Z,19745,SEK,willys,WILLYS TRELLEBORG,4c729494-0519-4d5e-b25d-a794e139cce8
df6fcf69053523b2ae47f01062742397,2019-07-25,2019-07-25T15:16:16.000Z,21900,SEK,systembolaget,SYSTEMBOLAGET AHAGA,15648215-9ffe-47f1-8290-0bf55388d17d
e977054cdfdfeb1e031a9a42da45e8e2,2019-07-25,2019-07-25T11:32:19.000Z,61100,SEK,,TOFTA BEACH CLUB,c69353eb-7a0d-4a27-913b-7e39ad2edf2d
0ba06f291b55c8a9e1a1b1cf69504b96,2019-07-25,2019-07-25T14:49:49.000Z,19900,SEK,eb3a57e8-6fd8-4f0e-b48b-77f3c6f2bfe9,C MORE,13bd2979-7beb-4a81-a682-e1f80a545cfc
363d1a56e258b79bfd68635f58ac9271,2019-07-25,2019-07-25T15:55:55.000Z,120000,SEK,,ROSJOBADENS CAMPING AB,448c6b14-4879-4c2c-ad6a-41b2cba67346
4fcf2728518ab2eebfd38834c1bc82a9,2019-07-25,2019-07-25T11:44:47.000Z,4900,SEK,,JOHANNESVIK CAM,2b717435-9927-44ff-9d13-4ba29963a59d
12e158cabcf6bb030dce78114c038ab1,2019-07-25,2019-07-25T11:37:17.000Z,73332,SEK,ica,ICA SUPERMARKET NORDEV,4c729494-0519-4d5e-b25d-a794e139cce8
7dd4e33c9b04460860080c0b517ccad3,2019-07-25,,12500,SEK,be81d910-84c7-4745-906e-3124808c187f,FALSTERBO RESORT AB,2b717435-9927-44ff-9d13-4ba29963a59d
895f535f73d8a685e5dc89cdf2345506,2019-07-25,2019-07-25T14:30:30.000Z,7900,SEK,ica,ICA TOPPEN  HOLLVIKEN,4c729494-0519-4d5e-b25d-a794e139cce8
13d7322410b6a1aaa3f64357017f9237,2019-07-25,,7200,SEK,,LUNA SPEL  TOBAK,5630da00-60fb-4dd6-a915-fa6e5b085919
a96107068e00f5041dfc271355c15205,2019-07-25,,13000,SEK,,LEIDAN AB,2a03c5b7-c451-4e0b-9a60-018a2adb6776
b5cc11c317eb2e9e3c7ba3848783321c,2019-07-25,,8500,SEK,,FENICIA PIZZA,2fda440b-f219-4b7d-9dda-76090ec94398
cd5682db55047c1ce414fa0b0a3a738e,2019-07-25,2019-07-25T12:41:24.000Z,2900,SEK,3e81c2dd-6301-4f34-b81e-e95493ce4446,Selecta,5ee52beb-c33b-491f-8b9b-6f99e7d42489
59f1011c67532aca3255f7558bd04bda,2019-07-25,,2400,SEK,pressbyran,PRESSBYRAN 4178160,f0ddb0b5-f57c-476b-8955-85089ade4c51
ad00639a1dc6b77c1547f00e75ecda7d,2019-07-25,2019-07-25T13:19:19.000Z,22800,SEK,,OVES GATUKOK,84fe55b7-0537-487e-9587-74c38d379132
140f88e5c1c7d56b2119019e7bc91d55,2019-07-25,,3180,SEK,systembolaget,SYSTEMBOLAGET UPPSALA,15648215-9ffe-47f1-8290-0bf55388d17d
5ad048cd2a864238f943fe49d5bc9763,2019-07-25,,280,EUR,79fbc962-5541-43c8-9419-182000ce1b92,HSL Mobiili,7f3b7a72-18da-4f0d-91fd-5323cfac2d66
502d138cfafabb284c8514ecd820753f,2019-07-25,2019-07-25T08:16:16.000Z,37560,SEK,5c320e67-5a9b-4206-98e8-0ed7dcf54b61,LIFE,418375d4-732e-4bba-a900-b9a206aea91c
811551aa35ceb5b9aedf46fd6d0cf8b8,2019-07-25,2019-07-25T19:00:31.000Z,6000,EUR,e27b2563-3867-4732-b547-ad12e73b86d4,Mob.Pay*Ilona Syrj,27c6de61-e943-4a66-a2f3-b7cff875af7c
3a536cafccaecaf070d8a41e36665738,2019-07-25,,59590,SEK,hennes-and-mauritz,HM SE0150,2a03c5b7-c451-4e0b-9a60-018a2adb6776
f926ef92a5138ae5e6c4be0e9000d911,2019-07-25,2019-07-25T09:07:26.000Z,60000,SEK,dc814106-f297-4986-a177-4bdba935ff7a,CAPIO CK BÅSTAD,83038e31-45bc-4869-82dd-80b9ac633e4b
7d1717598c5bc96599fc83891e4cafb5,2019-07-25,,19000,SEK,cb39ad5c-a3ee-465f-ad2e-e1441711e513,POCKET SHOP STATION CI,dbd5e9c1-b8b9-4681-803e-efdfb8860905
7040a91564bb42b2bbd3c7bf8d5c3a8d,2019-07-25,2019-07-25T09:34:06.000Z,42893,SEK,willys,WILLYS KARLSTAD,4c729494-0519-4d5e-b25d-a794e139cce8
0dbfaa4dddacb051d4769b4d90b457df,2019-07-25,2019-07-25T12:31:33.000Z,86000,SEK,0dcec67f-9f21-4d93-ab50-1bb16b96582e,KASSAGIROT  CLEARON AB,27c6de61-e943-4a66-a2f3-b7cff875af7c
3b07f1c9896668e76a908168e0acd567,2019-07-25,2019-07-25T09:34:35.000Z,60000,SEK,,FIRST CAMP,2b717435-9927-44ff-9d13-4ba29963a59d
46cbde5d241ba19aad1752534bf0a59b,2019-07-25,,10000,SEK,mcdonalds,MCDONALDS 28 HA,d9deaea8-f96a-4d4b-83a8-d48389de594a
dd2ea47cac4a10828cc01c2cd25d7c21,2019-07-25,,50403,SEK,okq8,OKQ8,1c680d8b-3f77-42a1-b0a0-587ae3b60945
f5c88b230f24ed9de5e1f3fad11156e7,2019-07-25,2019-07-25T14:23:56.000Z,3900,SEK,mcdonalds,MCDONALDS 150 G,d9deaea8-f96a-4d4b-83a8-d48389de594a
7b7b0b4024b7c4e30b3194e256adf914,2019-07-25,,14980,SEK,ica,ICA SUPERMARKET BELLEV,4c729494-0519-4d5e-b25d-a794e139cce8
2d5e49089c48906c129de8a0d7dfce58,2019-07-25,2019-07-25T08:39:42.000Z,45220,SEK,systembolaget,SYSTEMBOLAGET HEDEBROV,15648215-9ffe-47f1-8290-0bf55388d17d
d8ec880865036edfb0b6b90f690213dd,2019-07-25,,34000,SEK,leo-vegas,LeoVegas,1b237ab0-3814-43bd-a9c0-52d57791c54f
1be25c09f1be1df1f84ce1706db6f882,2019-07-25,2019-07-25T19:29:29.000Z,2790,SEK,ica,ICA KVANTUM ALE,4c729494-0519-4d5e-b25d-a794e139cce8
faf43a954f475f16340ea0799effd2aa,2019-07-25,2019-07-25T01:42:40.000Z,2328,SEK,easy-park,EASYPARK,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
f5296ea96ecca78df084855c76b5a5d4,2019-07-25,2019-07-25T07:00:00.000Z,19900,SEK,,GOODIEBOX APS,52e2a1db-c77e-4cc6-9443-41042abb92a9
26bf01560a2dea93e8fc6a2b21263378,2019-07-25,2019-07-24T22:05:22.000Z,399,EUR,itunes,ITUNES.COM/BILL,921a55be-4097-4a39-9849-a3b2a2028b32
2fa8f3013256d3deee1e95982e6f3c7e,2019-07-24,2019-07-24T12:58:15.000Z,9900,SEK,2a0d2e74-fec3-4a3c-84e4-eedce88e4fb5,HBO*NORDIC COM,13bd2979-7beb-4a81-a682-e1f80a545cfc
8d31864e2f1f0dab9bef1c7b21fad64e,2019-07-24,2019-07-24T14:36:11.000Z,3000,EUR,,SCM FINLAND,28edf83a-be86-486e-88d6-5ca8b5bdb63b
0aea90b80818e5f60ae6022cb50db5bb,2019-07-24,2019-07-24T13:16:11.000Z,6500,SEK,mcdonalds,MCDONALDS ALE T,d9deaea8-f96a-4d4b-83a8-d48389de594a
881f41e6038ad66c07d2a8eecda6b25c,2019-07-24,2019-07-24T01:25:14.000Z,19000,SEK,943c1d92-c096-4bf6-8df7-c7304f4d4fec,KEBAB OH GRILLHOUSE,84fe55b7-0537-487e-9587-74c38d379132
5521914d7c41d2d498d73373797908cd,2019-07-24,2019-07-24T17:52:32.000Z,5900,SEK,e137605d-fcfe-42b4-86de-2eeba82fce93,Viaplay AB,13bd2979-7beb-4a81-a682-e1f80a545cfc
80a67a78c1187f81896881370a2277c8,2019-07-24,,16500,SEK,,GETTERONS KAF  O KONFEREN,84fe55b7-0537-487e-9587-74c38d379132
6897d34bd842967cdf1bfaeebe940bb6,2019-07-24,2019-07-24T14:03:43.000Z,4295,SEK,coop,COOP HOLMSUND,4c729494-0519-4d5e-b25d-a794e139cce8
0a002732a24ee70e5dc468afe92cc014,2019-07-24,2019-07-24T11:43:43.000Z,23980,SEK,ica,ICA KVANTUM AKRAHALLEN,4c729494-0519-4d5e-b25d-a794e139cce8
c49ace640d396b0fc055049500a9de28,2019-07-24,2019-07-24T11:46:20.000Z,1200,EUR,10759f6a-a355-4b58-b49c-73d78b608f0b,Nordgolf Oy Ab,c1c86f97-d764-4749-b1aa-aa30a6fc652b
16b9a8387c365e7fb07616972f715a1c,2019-07-24,,5797,EUR,16bbfd55-75e6-4e66-8ca5-b5063e69a5e4,HERKKU JUMBO,5630da00-60fb-4dd6-a915-fa6e5b085919
10886ebba7cdcb0e1d7fd1e82c86c820,2019-07-24,2019-07-24T09:16:16.000Z,8000,SEK,,STORSJOHALLEN,61be30b6-9824-41d3-839e-6ddee7057161
4e3817cdc9bb7bcfe462b3047da4bc74,2019-07-24,2019-07-24T13:01:21.000Z,4500,SEK,,MARSTRANDS OPTIK AB,a1a6903b-b23e-4944-b63a-76ac5080dce7
b905b10b596f7a4a1e7a6f12e0f03549,2019-07-24,2019-07-24T14:32:32.000Z,101228,SEK,,HOTELSCOM8078990254245,79acf42c-7a44-4307-93a7-168b97d0b161
7ba03082f8e60c22acd945110ab3fc26,2019-07-24,2019-07-24T13:47:47.000Z,27900,SEK,8ca8eba9-ada8-488a-9385-b47226fa3d0c,DEKRA VESTERAS,5c8a0a19-3995-4d83-b631-9e83081c0f8d
521796a08639ec4ddd93092f676d8628,2019-07-24,2019-07-24T11:37:37.000Z,8470,SEK,83130c16-0d44-426c-bc3f-380d536e8676,PITE HAVSBAD,a03be144-3103-4b2e-9fd1-160df8adeb1a
c5316049bc4803c161bb87ba3302f351,2019-07-24,2019-07-24T16:41:41.000Z,57597,SEK,ica-maxi,MAXI ICA STORMARKNAD HOGS,4c729494-0519-4d5e-b25d-a794e139cce8
f931daf2ef75590bb2e695fa2b8d548e,2019-07-24,2019-07-24T10:54:34.000Z,3955,EUR,85e8a2f4-7c57-4e87-86ef-407d25d544c7,Soderlunds Bok  och Pa,dbd5e9c1-b8b9-4681-803e-efdfb8860905
f857c32b1e23493e6e52bd28eba3e13e,2019-07-24,2019-07-24T14:02:32.000Z,11800,SEK,max,MAX HAMMARBY SJOSTAD,d9deaea8-f96a-4d4b-83a8-d48389de594a
c0ab37e6c0e236ce4c98675ea307adfc,2019-07-24,2019-07-24T15:19:27.000Z,13635,DKK,,NETTO AKACIETORVET,4c729494-0519-4d5e-b25d-a794e139cce8
ad0d31f18d80349974faab098180f8ca,2019-07-24,2019-07-24T11:36:11.000Z,9990,SEK,ae76e7a0-f2ed-4326-ae04-ec0f83ce848e,KJELL O CO 64,14036480-8557-48b6-8df4-7ad1f73dbc59
7316bcbae7654dbdfe2a8d0f272727a4,2019-07-24,2019-07-24T03:44:52.000Z,4200,SEK,statoil,CIRCLE K KNIVSTA,1c680d8b-3f77-42a1-b0a0-587ae3b60945
d795180c76b58e5a723c9441694516b8,2019-07-24,2019-07-24T06:04:04.000Z,9035,SEK,coop,COOP HANTVERKAREGATAN,4c729494-0519-4d5e-b25d-a794e139cce8
be591bed7ca9ad81b1c74b8b60d6cdef,2019-07-24,2019-07-24T06:26:26.000Z,24800,SEK,32daa87c-ccbb-4392-904b-90ba4a719cc0,BYGGMAX TRANAS/1224,0f326f1a-88da-41f5-bdf7-1c98b037a3d3
b4234f62f4e1f4c3c52064ca89fc3eea,2019-07-24,2019-07-24T10:08:08.000Z,900,SEK,,BookBeat AB,13bd2979-7beb-4a81-a682-e1f80a545cfc
9732f5fb7ec97677ecda6c55def45ab4,2019-07-24,2019-07-24T10:57:17.000Z,415037,SEK,,PAYPAL *WWWDYNOCHIP,2ba46daa-6f78-4471-88a1-99696076e63e
ecce3b18a3751f5345d98c50aa830b2a,2019-07-24,2019-07-24T17:54:54.000Z,116800,DKK,,RESTAURANT TANNISHUS,2fda440b-f219-4b7d-9dda-76090ec94398
a9b22e20fc11ed9fe2ac9a76dce4082d,2019-07-24,2019-07-24T11:45:48.000Z,2107,EUR,,OISMAE AUTOMAATTANKLA,1c680d8b-3f77-42a1-b0a0-587ae3b60945
e8bcdce9a836623d0c8a687a98c7ce64,2019-07-24,2019-07-24T16:07:42.000Z,33800,SEK,,HOLIDAY RESTAURANT BAR,2fda440b-f219-4b7d-9dda-76090ec94398
665e84049d8df03be29e11ab1e0d29dc,2019-07-24,2019-07-24T15:04:47.000Z,3594,EUR,,"RESERVED - YLE,SUUR-SO",2a03c5b7-c451-4e0b-9a60-018a2adb6776
171c02f62db905bc4d2554638a788df7,2019-07-24,2019-07-24T11:56:56.000Z,18000,SEK,e980558d-2522-4f35-9b6f-64e492b6131f,SIBYLLA VIMMERB,d9deaea8-f96a-4d4b-83a8-d48389de594a
af2291ec51f4b1db830eca9230db4131,2019-07-24,2019-07-24T11:40:33.000Z,150,SEK,540f9f89-ee3e-4f39-aea9-5ba93dd3c5e8,BETALA P,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
90c70cb2e04761988b25f72173ac707b,2019-07-24,2019-07-24T08:15:33.000Z,12200,SEK,lagerhaus,LAGERHAUS KARLSTAD/226,5113119d-26ef-436e-8486-a71ed94e396d
ea46a527a8facec836254b264f8d5d9b,2019-07-24,,884,EUR,93a0c2ea-04fa-4544-8b39-3e857c511e6f,ALEPA HAIKALA,5630da00-60fb-4dd6-a915-fa6e5b085919
43118064b0f7c40118cee30e0cc718c1,2019-07-24,,9000,SEK,,FLAMMABADET,61be30b6-9824-41d3-839e-6ddee7057161
247b83401edab53166f634a4dcc75ae9,2019-07-24,2019-07-24T14:59:09.000Z,1420,EUR,,Ravintola Tuk T,2fda440b-f219-4b7d-9dda-76090ec94398
74c25f3c6eaeb763f46be300c2e97ace,2019-07-24,2019-07-24T19:42:05.000Z,23700,SEK,,HOFVETS SERVERING,2fda440b-f219-4b7d-9dda-76090ec94398
888670e0dc38cd629a28535ed03d1441,2019-07-24,2019-07-24T13:35:35.000Z,37671,SEK,d11918d1-981b-466f-8390-186d09befbd7,STORA COOP STORHEDEN,4c729494-0519-4d5e-b25d-a794e139cce8
498f16b12a0945e7e4bec7cbe16f0cce,2019-07-24,,8000,SEK,,CAF? TESSINPARK,84fe55b7-0537-487e-9587-74c38d379132
1a58478960c11f4d117cc2946f580c89,2019-07-24,2019-07-24T13:54:02.000Z,4000,SEK,24e84f8f-6de9-4fe4-aa31-92219e75f2a8,SVENSKASPEL SE,1b237ab0-3814-43bd-a9c0-52d57791c54f
a343a9d94d2174bbc450c02d5cd945ce,2019-07-24,2019-07-24T12:56:56.000Z,5000,SEK,11660f45-3265-4ff1-891e-cb6cac09dae2,ATG,1b237ab0-3814-43bd-a9c0-52d57791c54f
3cc1510fbdf5d41a1d3a0deda8e9d081,2019-07-24,2019-07-24T17:04:39.000Z,30000,SEK,c4c7f68a-fa3d-409d-85a1-a841cf843127,FOODORA SWEDEN,129027fd-a56c-4eb5-963f-d9087c1a1931
6079a2550656a807251bcf32d56a5162,2019-07-24,2019-07-24T06:47:47.000Z,20000,SEK,11660f45-3265-4ff1-891e-cb6cac09dae2,ATG,1b237ab0-3814-43bd-a9c0-52d57791c54f
51e98be47572ec689f8f32b3311bfef3,2019-07-24,2019-07-24T04:55:36.000Z,280,EUR,79fbc962-5541-43c8-9419-182000ce1b92,HSL Mobiili,7f3b7a72-18da-4f0d-91fd-5323cfac2d66
ac2a53f08a28fb654275a512fcb3431e,2019-07-24,2019-07-24T17:21:50.000Z,6000,SEK,2552f565-477d-4a5f-a7cf-cf75e9e3009a,SUDERSAND RESORT,a03be144-3103-4b2e-9fd1-160df8adeb1a
8fb098b643acc145db34ad892b86dbca,2019-07-24,2019-07-24T14:16:28.000Z,2200,SEK,82d25734-1066-44df-af5c-9e3dd21f2fb1,VOI TECHNOLOGY,c4f246df-fad5-4ce2-8039-d1f062c56842
fdf29d36f7fcffb82a043afa8b147e84,2019-07-24,2019-07-24T14:21:21.000Z,45000,SEK,,IZ *STUDIO RAMET,da149dc0-50b8-4101-8177-e21962495f24
a66d207f4dcac9da4453ade2c7cef26d,2019-07-24,2019-07-24T08:50:11.000Z,18300,EUR,,Lasten Paivan Saatio s,61be30b6-9824-41d3-839e-6ddee7057161
a548a0c7322ab8e72aa43e3b3306d1a7,2019-07-24,2019-07-24T11:28:20.000Z,347,EUR,03035b47-5ea9-46b8-ae27-c57fec499ffe,MCD HAKANIEMI,d9deaea8-f96a-4d4b-83a8-d48389de594a
0de36b9e965f9f29e7f49c799eba6b05,2019-07-24,2019-07-24T10:32:06.000Z,8300,SEK,a3b579f7-7e53-4a02-97bd-a3cfcdd5f032,13677 REST  61 AN,2fda440b-f219-4b7d-9dda-76090ec94398
903df236a16d70b587d49f669a90f816,2019-07-24,2019-07-24T14:24:24.000Z,1096,SEK,24f51f0c-2d1c-4213-b346-3585ba8716d2,PAYPAL *STEAM GAMES,cb5542e3-42a7-4e5b-9fb9-cbf2377748f3
4c1623bf87baa632f1c153995eaedb56,2019-07-24,2019-07-24T01:51:35.000Z,360,SEK,easy-park,PAYPAL *EASYPARK AB,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
2aaaea238f838d93d0f724bbb6fe46c1,2019-07-24,,95000,SEK,9dce769c-529c-46cf-95d3-26722a753edc,LJUSEXPERTEN,ff1187ef-0438-4dd5-a529-e9e09f05c1d5
c0037748cc904172f322b33961f19486,2019-07-24,2019-07-24T14:02:02.000Z,19900,SEK,,SHOP GOTGATAN,5113119d-26ef-436e-8486-a71ed94e396d
466719021d5b31001d4b82ceb3c0fca5,2019-07-24,2019-07-24T11:44:42.000Z,10000,SEK,okq8,OKQ8,1c680d8b-3f77-42a1-b0a0-587ae3b60945
4f708560f5b5d1e8be8c82958b0b3841,2019-07-24,2019-07-24T12:39:28.000Z,329,EUR,2f70ec4d-5c20-4ef5-8c8c-5a4796d409e7,K CITYMARKET VAASA KIVIHA,4c729494-0519-4d5e-b25d-a794e139cce8
499636e57b5f697a42f5bb608868ac8e,2019-07-24,2019-07-24T04:53:49.000Z,5134,SEK,easy-park,EASYPARK,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
70aa83b5ff34ef10deff81ef5e8756bf,2019-07-24,,750,EUR,24594233-3f8d-470a-b7a0-b0df2984579a,VFI*Helsingin Rock and,c69353eb-7a0d-4a27-913b-7e39ad2edf2d
afd0ee69f6be8e95b576b1ccb8c3fd0f,2019-07-24,2019-07-24T15:27:45.000Z,29933,SEK,5606f585-6dca-4702-ac3d-692495857b5f,ST1 UPPL VÄSBY,1c680d8b-3f77-42a1-b0a0-587ae3b60945
17726d4f387aac71777c4c6295352504,2019-07-24,2019-07-24T11:36:36.000Z,51650,SEK,ica-maxi,MAXI ICA STORMARKNAD VETL,4c729494-0519-4d5e-b25d-a794e139cce8
c9ac4f7e8ba14f160a880f4cc893843f,2019-07-24,2019-07-24T14:02:59.000Z,26000,SEK,,BRUNSKOGS HEMBYGDSFORE,84fe55b7-0537-487e-9587-74c38d379132
eaebd2ba296c0e6fb6785fbed59710d5,2019-07-24,2019-07-24T14:12:17.000Z,2800,SEK,6601d5c9-1367-441f-9e9c-cdcb98d29e6b,Västtrafik AB,7f3b7a72-18da-4f0d-91fd-5323cfac2d66
09398154298cf543212602767ef3a012,2019-07-24,2019-07-24T19:32:57.000Z,3000,EUR,,SCM FINLAND,28edf83a-be86-486e-88d6-5ca8b5bdb63b
b0fd0191732f87d30a9a07ea95840f44,2019-07-24,2019-07-24T16:19:45.000Z,6600,SEK,,BJÖRNES KIOSK O VIDEO,5630da00-60fb-4dd6-a915-fa6e5b085919
d40e0d26cd4122d4843f1adb15134e91,2019-07-24,2019-07-24T10:16:53.000Z,4950,EUR,,Oy C   D Fastfood Ab,2fda440b-f219-4b7d-9dda-76090ec94398
e033d22b95736a28bb30eb5e87f87735,2019-07-24,2019-07-24T15:37:24.000Z,5400,SEK,,RESTAURANG GRONA DALEN,2fda440b-f219-4b7d-9dda-76090ec94398
ce9c292957f92bd04149da4c3c0b7102,2019-07-24,2019-07-24T10:13:07.000Z,580,EUR,,FI137147 - Aalto Tietotek,2fda440b-f219-4b7d-9dda-76090ec94398
954685292dddbf1e45bd9ab55ef85089,2019-07-24,2019-07-24T10:44:44.000Z,6500,SEK,,CAFE BÅTSMAN,84fe55b7-0537-487e-9587-74c38d379132
92b9406788a2e182b499efd01b47abeb,2019-07-24,2019-07-24T16:56:39.000Z,7600,SEK,f8275794-e4bb-4f85-b7db-91076a12bf3a,HUSET UNDER BRO,f405ea40-c8af-4205-a965-396abaecd76c
ccd91840df42a5373da82396f2c759e0,2019-07-24,2019-07-24T09:24:24.000Z,19288,SEK,ica,ICA KVANTUM NYBRO,4c729494-0519-4d5e-b25d-a794e139cce8
ab3f8756fdefe158261b6d8daa41d0a0,2019-07-24,2019-07-24T17:33:02.000Z,12650,SEK,coop,COOP ORSA,4c729494-0519-4d5e-b25d-a794e139cce8
c607c9bf98634e8f3212369dd94c36ea,2019-07-24,2019-07-24T12:40:30.000Z,47778,SEK,lidl,LIDL 273   BORAS HULTA,4c729494-0519-4d5e-b25d-a794e139cce8
863b9686bb6e61c2996548320def522c,2019-07-24,,16900,SEK,vurma,CAFE VURMA,2fda440b-f219-4b7d-9dda-76090ec94398
e6f0954e618350a6b7cb124a4cb276b4,2019-07-24,2019-07-24T15:04:44.000Z,1000,SEK,mcdonalds,MCD SVEAVAGEN,d9deaea8-f96a-4d4b-83a8-d48389de594a
c6c575340d8e2c25a9ec7d8f9e3adf80,2019-07-24,2019-07-24T09:11:07.000Z,280,EUR,79fbc962-5541-43c8-9419-182000ce1b92,HSL Mobiili,7f3b7a72-18da-4f0d-91fd-5323cfac2d66
7a5154459f086d95f8f6a86605751f47,2019-07-24,2019-07-24T11:47:47.000Z,16000,SEK,,SANDGRUND,8d3a9b9f-9e7e-485a-8bbb-7a6c8515d2f8
0e1e1bfe7795089087f526ae659a7163,2019-07-24,2019-07-24T12:40:12.000Z,14240,SEK,ica,ICA RYLANDER,4c729494-0519-4d5e-b25d-a794e139cce8
bbaf3ce46d7a7be171bcd9aae868f5a6,2019-07-24,2019-07-24T12:52:52.000Z,37718,SEK,a54f949a-f9b7-447a-90f4-e677ed656bcb,GULF IDRE,1c680d8b-3f77-42a1-b0a0-587ae3b60945
b9b6d8c9b6e238f4d0c467cfdfcc6844,2019-07-24,2019-07-24T13:20:20.000Z,43525,SEK,ica,ICA KVANTUM TOMELILLA,4c729494-0519-4d5e-b25d-a794e139cce8
929286bdb19f7d801da5847762f1ed69,2019-07-24,2019-07-24T14:46:06.000Z,15000,SEK,,FOUAD I NYKOPING,56d1841f-0de2-4fbb-bb58-d59cb3c7306b
21105edb15d225cd8f5aefbde8eb5d55,2019-07-24,2019-07-24T16:25:25.000Z,26000,SEK,,PIZZERIA BABYLON,84fe55b7-0537-487e-9587-74c38d379132
b5b32e45fa7f2a11adf509e2b1b2125a,2019-07-24,2019-07-24T08:11:25.000Z,2000,SEK,,TEKNISKA KON  JONKOPIN,5c5913b7-fbc0-4210-9cf0-9e59ca528c7c
4feeb0ae59040fbf4f0ac9aa9316f646,2019-07-24,2019-07-24T15:21:46.000Z,5200,SEK,172296f6-207d-4a1a-b9f5-cdf7571098e2,LISEBERG AB,eab0f5f0-3826-49d7-8c74-df9b08a3653c
3956553d32b040588fc522206a0396ca,2019-07-24,2019-07-24T03:56:56.000Z,6900,SEK,easy-park,EASYPARK,b5af4a6d-2c0b-45b7-90ee-1dac09d9d16f
c71a998891425c061518d4596fcf61e5,2019-07-24,2019-07-24T15:39:16.000Z,34600,SEK,systembolaget,SYSTEMBOLAGET FARSTA,15648215-9ffe-47f1-8290-0bf55388d17d
48fad2f4481386b1f9f0542ec2c34aaf,2019-07-24,2019-07-24T16:49:12.000Z,793,EUR,,Vaihtoykk set Oy,1c680d8b-3f77-42a1-b0a0-587ae3b60945
